EmployeeID,Age,Department,Education,JobRole,Gender,MonthlyIncome,DateOfJoining,OverTime,BusinessTravel,MaritalStatus,YearsAtCompany,DistanceFromHome,PerformanceRating,TrainingTimesLastYear,JobSatisfaction,WorkLifeBalance,EnvironmentSatisfaction,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,Attrition,StockOptionLevel,PercentSalaryHike,TotalWorkingYears
4261.0,27,R&D,4,,F,17015,Not Available,No,,single,,Far,1,Zero,3,4,Good,8,1,3,yes,1,Twenty,
7580.0,,Human Resources,Two,Laboratory Technician,Male,13786,Not Available,Y,Travel_Frequently,M,8,,3,5,3,2,Good,None,Five,1,,1,Twenty,Twenty
3617.0,Thirty,Research & Development,2,Executive,male,17981,Not Available,Yes,Travel_Rarely,single,11,Near,3,4,,3,1,,10,2,Yes,,Twenty,16
4384.0,,Sales,5,Executive ,Female,5354,2024-02-26,N,Frequently,Single,9,Far,4,4,Low,1,2,,,3,Y,3,10,37
6581.0,Thirty,,5,Executive,,Five Thousand,2018-10-06,N,,single,Ten,Near,High,Zero,4,3,Good,5,4,,Y,2,,4
8322.0,Thirty,R&D,,Laboratory Technician,,Five Thousand,12-05-2018,N,Travel_Frequently,,Ten,Near,4,,4,,3,,13,3,Yes,Zero,Twenty,Twenty
1199.0,Thirty,,,Research Scientist,male,Five Thousand,,No,,,Ten,,2,,2,Poor,3,None,5,3,Yes,2,14,Twenty
6046.0,Thirty,rnd,5,Scientist,M,14891,2021-08-22,Yes,,Divorced,,15,High,4,Low,4,3,None,1,3,Y,2,Twenty,Twenty
2412.0,Thirty,,Two,Scientist,,10809,,,Travel_Rarely,Married,,26,2,,4,,,None,1,,Y,Zero,18,Twenty
4067.0,20,Human Resources,4,,Female,7596,12-05-2018,Y,Travel_Frequently,D,,,1,6,Low,,2,,3,3,yes,3,Twenty,
6903.0,,R&D,1,Research Scientist,male,,12-05-2018,N,,M,4,Far,1,,Low,4,Good,0,,2,N,,10,Twenty
,32,HR,5,,F,2203,Not Available,,Travel_Rarely,Married,,,4,Zero,2,,3,None,,4,No,0,Twenty,Twenty
7932.0,Thirty,rnd,3,Research Scientist,Male,13463,,No,Travel_Rarely,M,Ten,,1,Zero,2,,2,7,7,High,Yes,2,22,Twenty
3216.0,,R&D,4,Executive ,Male,Five Thousand,,N,Rarely,,13,,3,0,,2,,,11,1,,,23,Twenty
2247.0,,HR,3,Executive ,,,2024-03-09,N,Travel_Frequently,Married,,,,4,2,1,,1,,3,N,3,,
1046.0,Thirty,Sales,4,Scientist,M,,2016-02-01,,Travel_Rarely,D,,,3,Zero,1,3,Good,None,,4,No,1,Twenty,Twenty
2041.0,34,HR,,Manager,male,11599,12-05-2018,Yes,,M,7,Far,2,Zero,,3,2,None,5,,N,2,,11
3335.0,,rnd,5,Manager,Male,9826,,,Frequently,Divorced,1,Near,1,0,4,4,4,1,0,4,No,,20,
7285.0,,Human Resources,5,Executive ,Male,,,No,Rarely,M,Ten,27,4,,,,3,None,,1,Yes,3,,Twenty
7598.0,Thirty,R&D,Two,Tech,M,Five Thousand,,,Frequently,Married,,14,4,0,1,,1,2,15,1,Y,1,24,
7098.0,23,Human Resources,2,Executive,male,2217,12-05-2018,Yes,Frequently,single,8,Far,3,Zero,,4,Good,,Five,,Y,0,,2
7396.0,,R&D,3,Executive,F,13725,12-05-2018,yes,Travel_Rarely,,14,19,1,Zero,Low,2,3,,,4,N,3,Twenty,Twenty
9441.0,52,,4,Executive,F,14587,Not Available,,Frequently,Married,,12,2,,Low,4,,4,,4,yes,2,,
8129.0,41,rnd,1,Research Scientist,Male,19004,12-05-2018,N,Travel_Rarely,D,Ten,,High,5,3,4,2,0,,,Y,2,23,Twenty
6899.0,23,Sales,,Executive,M,7532,12-05-2018,Yes,Rarely,M,7,4,1,1,1,,4,None,,4,No,,21,Twenty
,,,Two,Executive,Female,13545,Not Available,Yes,Rarely,M,,,4,0,1,,4,,,1,Yes,3,,
1155.0,,R&D,3,Research Scientist,Male,10829,,N,,M,,Far,4,Zero,3,2,Good,None,0,High,Yes,3,11,Twenty
3233.0,Thirty,rnd,Two,,F,19252,,No,Non-Travel,single,Ten,,,1,3,1,1,8,14,1,Yes,3,11,
